EVTNAME17650;Fascist Newspaper;;;;;;x;
EVTDESC17650;A fascist newspaper has begun circulating in one of our states. The paper, '$COUNTRY_ADJ$ Dawn', carries fiery denunciations of everything between heaven and earth, including, but certainly not limited to, communists, socialists, liberals, conservatives, foreigners, minorities, women, homosexuals, capitalists, deviants and criminals. While the paper carries a fair amount of vitriol, it does still manage to capitalize fairly well on several of the attitudes that are prevalent among fairly broad strata of our society, whatever that says about $COUNTRY_ADJ$ society.;;;;;;x;
EVTOPTA17650;I believe we will see it primarily read by the lower class;;;;;;x;
EVTOPTB17650;I believe we will see it primarily read by the middle class;;;;;;x;
EVTNAME17660;Dogma of Violence;;;;;;x;
EVTDESC17660;Political violence has claimed several lives in one of our states, as fascist paramilitaries stormed the headquarters of the local liberal party yesterday, killing three and wounding several more. The action has been met with reaction during the night, as fascists, socialists and citizen guards engage in street-fighting throughout. The situation has exploded out of a relative calm, and many of the citizens in the state are angry, afraid and concerned about where the country is heading, with several suggesting increased police budgets as a means to ensure state control.;;;;;;x;
EVTOPTA17660;Declare Martial law and send in troops;;;;;;x;
EVTOPTB17660;Issue a national apology to the liberal party for the state's failure in protecting them;;;;;;x;
EVTNAME17670;Anti-Minority Agitation;;;;;;x;
EVTDESC17670;The $COUNTRY_ADJ$ Fascist party has embarked on a political propaganda campaign, denouncing everything that they consider to be foreign influences on $COUNTRY$, particularly targeting minorities and immigrants. The party campaign appeals to $COUNTRY_ADJ$ xenophobia, and agitates, sotto voce, for the expulsion of those immigrants from the $COUNTRY_ADJ$ state. Several leading intellectuals have denounced the campaign as inflammatory, and have expressed support for our national minorities.;;;;;;x;
EVTOPTA17670;Denounce the campaign;;;;;;x;
EVTOPTB17670;Express tacit support for the campaign;;;;;;x;
EVTNAME17680;Fascist March;;;;;;x;
EVTDESC17680;Fascists have taken to the streets of one of our states in a show of force for the party and its various sub-organizations. Clad in their black and brown shirts, marching in military order through the streets, drums beating, the fascists are an intimidating sight to behold. Several members of our cabinet are suggesting that the presence of, what effectively amounts to, military units not under state control is becoming more and more of an issue, and are suggesting we outlaw paramilitary organizations.;;;;;;x;
EVTOPTA17680;Allow them to prance about if they absolutely have to;;;;;;x;
EVTOPTB17680;Outlaw paramilitary organizations;;;;;;x;
EVTNAME17690;Beer Hall Putsch;;;;;;x;
EVTDESC17690;The fascist party in one of our states is in the process of rising up in open revolution, as news reach us today that they have set up headquarters in a local beer hall, and have read, from its stairs, a declaration of a takeover of state and government functions in the state. Our cabinet is divided on how to handle the situation, but there seems to be some consensus that the local police should be quite capable of handling the situation once they mobilize. Others argue that the revolt must be put down with every available means. Doing the latter risks building support for the fascist cause among those already disgruntled with our rule.;;;;;;x;
EVTOPTA17690;Clowns in costumes are a local police matter;;;;;;x;
EVTOPTB17690;Send in military troops to squash the rebellion;;;;;;x;
EVTNAME17700;Fascist Trade Unions;;;;;;x;
EVTDESC17700;The fascists in one of our states have organized an anti-socialist trade union, dedicated to promoting what it calls 'the organic relationship between labour and capital', under a more general corporativist umbrella. The union is directly subordinate to the fascist party, and has reportedly already been able to scrounge up quite an impressive membership list. We can attempt to suppress this organization, but that risks driving workers to the socialist trade unions instead.;;;;;;x;
EVTOPTA17700;Declare the union illegal;;;;;;x;
EVTOPTB17700;Leave them be;;;;;;x;
carlist_rebels_title;Carlists;;;;;;x;
carlist_rebels_name;Carlist Rebels;;;;;;x;
carlist_rebels_desc;The Carlists are a traditionalist and legitimist movement in Spain. Feeling threatened both politically and economically by the ideology and tenants of liberalism, and feeling special hatred for the anti-clerical progresistas, who are clearly masonic puppets, with their hatred of church and tradition. They feel that true security can only come about through strong rule by the true heir of Infante Don Carlos.;;;;;;x;
carlist_rebels_army;Carlist Requetés;;;;;;x;
PRODUCTIONVIEW_FACTORY;§YFactory§W;;;;;;x;
PRODUCTIONVIEW_RGO;§YRGO§W;;;;;;x;
PRODUCTIONVIEW_ARTISAN;§YArtisan§W;;;;;;x;
restore_mexican_empire_title;Restore The Mexican Empire;;;;;;x;
restore_mexican_empire_desc;A French military intervention in Mexico, triggered by Mexico's cancellation of loan payments in 1861, saw the Austrian archduke Maximillian Ferdinand, later Maximillian I, installed on the throne of a restored Mexican Empire. While the Empire only came to last for three years, Maximillian nevertheless enjoyed some level of support from Mexican conservatives. By asking Maximillian Ferdinand to ascend to the throne, we can again make Mexico a Monarchy, but doing so might be a very risky affair.;;;;;;x;
PROVINCE_NEXT_LEVEL;§YNext level:§W;;;;;;x;
AVG_STATE_BONUS2;Average infrastructure in state;;;;;;x;
infrastructure;Infrastructure;;;;;;x;
AVG_STATE_BONUS_NOTHING;No infrastructure built;;;;;;x;
BUDGET_CONSUMED_MILITARY;Estimated cost of last day's Military goods consumption:;;;;;;x;
BUDGET_CONSUMED_OVERSEAS;Estimated cost of last day's Overseas goods consumption:;;;;;;x;
BUDGET_OVERSEAS_PROVINCES;Number of overseas provinces: §Y$VALUE$§W;;;;;;x;
BUDGET_AVG_TAX_EFFICIENCY;Average State Administrative Efficiency: §Y$VALUE$%§W;;;;;;x;
BUDGET_AVG_TAX_EFFECT;Average effective tax: §Y$VALUE$%§W;;;;;;x;
BUDGET_ADMIN_EFFICIENCY2;Country administrative efficiency: §Y$PERC$%§W;;;;;;x;
BUDGET_ADMIN_EFFICIENCY_DESC2;Our §YCountry administrative efficiency§W determines the effectiveness of social reforms and tariffs. Our total spending also increases the ability to fight organized crime;;;;;;x;
PV_STATE_ADM_EFF;Our §YState administrative efficiency§W determines how effective we are at collecting taxes and the ability to fight organized crime in this state;;;;;;x;
PV_STATE_ADM_EFF_CURRENT;§Y$STRATA$§W Effective tax: §Y$PERC2$%§W (Current tax setting: §Y$PERC$%§W);;;;;;x;
BUDGET_TARIFFS_MODIFIED;Effective tariffs: §Y$PERC$%§W;;;;;;x;
PV_CRIMEFIGHT_MAX;(Max: §Y$PERC$%§W);;;;;;x;
EVTNAME2500;Border Incident;;;;;;x;
EVTDESC2500;One of our citizens was arrested today by police from a neighboring country, charged with spying on their defensive installations along our mutual border. The only problem with the arrest is that the citizen in question was arrested, contrary to claims made by our neighbor, on our side of the border. The local Chief of Police has demanded from his colleague on the other side of the border that the $COUNTRY_ADJ$ national be immediately released, and that $COUNTRY$ be issued an official apology.;;;;;;x;
EVTOPTA2500;Regardless of their actions, this can be used as a justification for war;;;;;;x;
EVTNAME2510;SS $CAPITAL$ Explodes!;;;;;;x;
EVTDESC2510;The SS $CAPITAL$, a small military steamer, mysteriously sank yesterday while on port call in a foreign harbor, following a massive explosion on the starboard midship. Military Intelligence suggests that the explosion may have been caused by an overheated boiler, but the widely circulated scandal press, taking its usual liberties with truth in favor of expediency, has already seized the opportunity and are calling the explosion an act of sabotage and aggression by a foreign power. Our citizens are in ire over the affair, and calls for foreign blood to be spilled can be heard echoing on the streets of $CAPITAL$, the ships' namesake.;;;;;;x;
EVTOPTA2510;We cannot allow this treacherous act of barbarism to go unpunished!;;;;;;x;
EVTOPTB2510;The explosion was an accident, and we cannot allow the mob to dictate foreign policy;;;;;;x;
EVTNAME2520;Ambassador Insulted;;;;;;x;
EVTDESC2520;Our ambassador to one of the other great powers has telegraphed home expressing his frustration with the response, or rather, lack of it, that he has received while trying to settle a bilateral extradition treaty with the country in question. Apparently our ambassador has been snubbed repeatedly by this foreign administration, and has been delegated to speaking to civil servants instead of being allowed direct access to the country's decision makers. This diplomatic back-and-forth has been going on for two months.;;;;;;x;
EVTOPTA2520;Inform them of the potential consequences of continued non-cooperation;;;;;;x;
EVTOPTB2520;Send an official letter thanking them for their time, and end the negotiations;;;;;;x;
EVTNAME2530;Colonial Incident;;;;;;x;
EVTDESC2530;A colonial regiment in one of our colonies has had an encounter with a regiment from another colonial power, which had, according to a military report, crossed into our colonial claim on an obscure waterway a fair distance into the colony's hinterland. The report further goes on to state that this foreign regiment was, when encountered by our patrol, in the process of conducting a geological survey of the area, the object of which is as of yet unknown to us. Hawkish members of our war cabinet see this as a direct assault on $COUNTRY$'s territorial integrity, and call for the execution of a plan they have termed, quite simply, 'Operation $COUNTRY_ADJ$ Fury'.;;;;;;x;
EVTOPTA2530;An invasion through there, and then deploy the troops so and so... interesting;;;;;;x;
EVTOPTB2530;I do not believe that this is really worth going to war over, truth to be told;;;;;;x;
EVTNAME2540;Merchants Harassed;;;;;;x;
EVTDESC2540;On this subject I would like to bring up the issue of a merchant, operating out of one of my constituencies, who wrote to me last month with a most distressing story of how trade goods of his had been seized by customs officials in a foreign port. Again, I can only reiterate that further tolerance of these abridgments of the unrestricted freedom of international trade will only serve to compound the problem further with every year that passes.'\n\nAn MP known for his ardent support of free trade has held a speech in parliament today, detailing grievances against a foreign power.;;;;;;x;
EVTOPTA2540;Intolerable! Forceful action must certainly be considered;;;;;;x;
EVTNAME2550;Drums of War;;;;;;x;
EVTDESC2550;Many moons have passed since the foreigners arrived on our shores, but many more shall not pass until they are forced again to leave, or so say the leaders of our religious and military castes. There has been talk in the high councils for some time now of showing the Europeans that they cannot unopposed continue this ravaging exploitation of our native homeland.;;;;;;x;
EVTOPTA2550;This must be given serious consideration;;;;;;x;
EVTNAME2560;The $PROVINCENAME$ Patrimony;;;;;;x;
EVTDESC2560;The $PROVINCENAME$ area has been under $COUNTRY_ADJ$ control for some time, and, now, after many years, it does seem that the citizens of this province themselves consider $COUNTRY_ADJ$ rule to be the only legitimate rule there is. This province is now a part of $COUNTRY$'s patrimony.;;;;;;x;
EVTOPTA2560;Long live $COUNTRY$!;;;;;;x;
EVTNAME2570;$COUNTRY_ADJ$ Lebensraum!;;;;;;x;
EVTDESC2570;Duce, the military high command has devised a cunning plan to increase the size of the $COUNTRY_ADJ$ Lebensraum through military conquest. By staging a military incident with one of our neighbors, we can make our people and the world believe that we are under attack, and the resulting military occupation and annexation of a neighboring country always look that much better when you are not perceived as the aggressor. Shall we go ahead with the plan? Shall we send our armies sweeping forth across the continent? Shall we spread terror and unheard of horrors to our enemies? Shall we...;;;;;;x;
EVTOPTA2570;Yes!;;;;;;x;
academic_confusion;Academic Confusion;;;;;;x;
academic_confusion_desc;Our academia is in a state of disarray, following a paradigm shift within our academic establishment. Our prestige and research will be hampered while the effect lasts.;;;;;;x;
switch_to_traditional_academic_title;Restore The Academia;;;;;;x;
switch_to_traditional_academic_desc;Many within our academic circles feel that the present direction of our academia suffers from an undue bias, and that we should return to a more traditional academic profile.;;;;;;x;
switch_to_army_tech_title;Military-Industrial Complex;;;;;;x;
switch_to_army_tech_desc;Cooperation between private industrialists and the military, on the issues of national defense and war policy, have led to the development of a particularly important web of connections, personal ties and acquaintances, with just an ever so slight hint of corruption, that can best be described as a Military-Industrial Complex. By furthering the goals and ambitions of these informal networks within our academia, we can boost industrial and military research, at the expense of navy and culture.;;;;;;x;
switch_to_navy_tech_title;Sea power & The Merchant Marine;;;;;;x;
switch_to_navy_tech_desc;It has been said that the best way to get ahead in our country is to go via the naval schools. Much of our country's military and political elites have been educated navy men, or have served in the merchant marine. The navy's importance for a seafaring country like our own cannot be underestimated, and by promoting these groups and backgrounds politically, we can ensure that our naval technology will develop at an increased rate, at the expense, however, of other fields of research.;;;;;;x;
switch_to_culture_tech_title;Avantgarde Intelligentsia;;;;;;x;
switch_to_culture_tech_desc;A cultural and ideological avantgarde within our country has, during the past years, been undertaking a long march through our academic institutions. By steadily working their way up the rungs of the academic ladder, these radical new ideologues are now in a position to completely subvert our academic institutions to better suit their ideological agenda. By supporting their cause, we can increase the speed of our cultural research, to the detriment, however, of other spheres of intellectual progress.;;;;;;x;
switch_to_trade_tech_title;Tycoon Capitalism & Business Schools;;;;;;x;
switch_to_trade_tech_desc;Our country has under the past years come increasingly under the sway of select cliques of people who have all been educated at the same, or similar, elite business schools and companies. By supporting these groups, we can ensure that our academia's focus lies where it matters: in the fields of commerce and industry. This change will, however, come at the expense of other fields of research.;;;;;;x;
switch_to_industry_tech_title;Corporative Industrialism;;;;;;x;
declare_republic_of_neuchatel_title;The Republic of Neuchâtel;;;;;;x;
declare_republic_of_neuchatel_desc;In 1707 Neuchâtel became a possession of Frederick the Great of Prussia by virtue of his maternal ties to the House of Orange-Nassau, and the principality thus effectively entered a personal union with the Kingdom of Prussia and the Hohenzollern family. During the Napoleonic wars, Prussia ceded Neuchâtel after the country's defeat at the hands of Napoleon. After the Napoleonic wars, Neuchâtel was joined with Switzerland as the 21st canton thereof, at the suggestion of Frederick William III of Prussia, while at the same time also remaining a Prussian principality pro forma. In 1848, the province shook off its monarchical past, and was declared a republic within the Swiss Confederation. The Prussian claims were equitably relinquished in 1857.;;;;;;x;
switch_to_industry_tech_desc;Capital and government in our country have, for some time, been doing their utmost to weave between them an intricate web of personal relations, that has increasingly come to assume the forms of a symbiotic relationship of mutual dependence. By further promoting these connections between the public and private spheres of our society, we can vastly increase our technological progress in the fields of industry, at the expense, however of research in other fields.;;;;;;x;
TECH_INVENTIONS_TOOLTIP;Inventions:;;;;;;x;
TECH_MONTHLY_RESEARCHPOINTS_TOOLTIP;$LITERACY$ literate §Y$POPTYPE$§W gives us §Y$VALUE$ research points§W;;;;;;x;
TECH_MONTHLY_RESEARCHPOINTS_BASE_TOOLTIP;Monthly base research points: §Y$VALUE$§W;;;;;;x;
TECH_MONTHLY_RESEARCHPOINTS_TOTAL_TOOLTIP;Monthly research points: §G+$VALUE$§W;;;;;;x;
TECH_MONTHLY_RESEARCHPOINTS_UNCIVILIZED;Uncivilized: ;;;;;;x;
BASE_TARIFF_EFFICIENCY;Base efficiency: §Y$PERC$%§W;;;;;;x;
PRODUCTION_OPEN_FACTORY_TOOLTIP;§YOpen factory§W;;;;;;x;
PRODUCTION_CLOSE_FACTORY_TOOLTIP;§YShutdown factory§W;;;;;;x;
PRODUCTION_EXPAND_FACTORY_TOOLTIP;§YExpand factory§W;;;;;;x;
PRODUCTION_BUILDING_FACTORY_TOOLTIP;Building §Y$TYPE$§W;;;;;;x;
PRODUCTION_EXPANDING_FACTORY_TOOLTIP;Expanding §Y$TYPE$§W;;;;;;x;
PRODUCTION_BUILDING_FACTORY_PROGRESS_TOOLTIP;§G$PERC$%§W done, §Y$DAYS$§W days left;;;;;;x;
PRODUCTION_OPEN_FACTORY_BECAUSE_TOOLTIP;We are allowed to open this factory because:\n;;;;;;x;
PRODUCTION_CLOSE_FACTORY_BECAUSE_TOOLTIP;We are allowed to close this factory because:\n;;;;;;x;
PRODUCTION_EXPAND_FACTORY_BECAUSE_TOOLTIP;We are allowed to expand this factory because:\n;;;;;;x;
PRODUCTION_NOT_OPEN_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to open this factory because:\n;;;;;;x;
PRODUCTION_NOT_CLOSE_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to close this factory because:\n;;;;;;x;
PRODUCTION_NOT_EXPAND_FACTORY_BECAUSE_TOOLTIP;We are §RNOT§W allowed to expand this factory because:\n;;;;;;x;
PRODUCTION_CURRENT_PRIORITY_TOOLTIP;Current priority: §Y$VALUE$§W;;;;;;"x	";
PRODUCTION_CANCEL_SUBSIDIES;Cancel subsidies;;;;;;x;
PRODUCTION_SUBSIDIES_DESC;By subsidizing a factory, we will pay for input costs and/or minimum wages of workers if the factory is not earning enough money;;;;;;x;
PRODUCTION_MONEY_NEEDED;Money needed: $VALUE$;;;;;;x;
PRODUCTION_TAB_FACTORIES;Shows overview of all factories in our country;;;;;;x;
PRODUCTION_TAB_PRODUCTION;Shows production overview of our country. Also shows the production output of each of our producers;;;;;;x;
PRODUCTION_TAB_PROJECTS;Shows what our §Y$POPTYPE$§W are planning to build;;;;;;x;
PRODUCTION_NOTHING_PRODUCED;We are not producing any §Y$GOOD$§W in our country;;;;;;x;
PRODUCTION_OPEN_FACTORY_DESC_TOOLTIP;If we open the factory, it will start to hire people and produce goods again;;;;;;x;
PRODUCTION_CLOSE_FACTORY_DESC_TOOLTIP;If we shut down the factory, it will cease production and make its entire workforce unemployed;;;;;;x;
PRODUCTION_EXPAND_FACTORY_DESC_TOOLTIP;If we expand this factory, we will increase the number of workers it can hire;;;;;;x;
PRODUCTION_PRIO_FACTORY_DESC_TOOLTIP;Factories with higher priority will be able to hire workers and buy goods before factories with lower priority(within the same state);;;;;;x;
PRODUCTION_INPUT_REQUIRED;Our artisans and/or factories need §Y$GOOD$§W to produce output;;;;;;x;
PRODUCTION_PRODUCING_EACH_DAY;Our §Y$TYPE$§W are producing §Y$VALUE$ $GOOD$§W each day;;;;;;x;
PRODUCTION_WANTS_EACH_DAY;Our §Y$TYPE$§W needs §Y$VALUE$ $GOOD$§W each day;;;;;;x;
WARSUBSIDIES_THEY_ACCEPT_SETUP;When we start giving war subsidies to a nation;;;;;;x;
WARSUBSIDIES_WE_ACCEPT_SETUP;When a nation start giving us war subsidies;;;;;;x;
WARSUBSIDIES_OTHER_ACCEPT_SETUP;When a nation start giving war subsidies to another nation;;;;;;x;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_SETUP;When we cancel our war subsidies to a nation;;;;;;x;
CANCEL_WARSUBSIDIES_WE_ACCEPT_SETUP;When a nation cancels their war subsidies to us;;;;;;x;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_SETUP;When a nation cancels their war subsidies to another nation;;;;;;x;
ASKMILITARYACCESS_THEY_ACCEPT_SETUP;When a nation accept our military access request;;;;;;x;
ASKMILITARYACCESS_WE_ACCEPT_SETUP;When we accept a nation's military access request;;;;;;x;
ASKMILITARYACCESS_OTHER_ACCEPT_SETUP;When a nation accepts another nation's military access request;;;;;;x;
ASKMILITARYACCESS_THEY_DECLINE_SETUP;When a nation declines our military access request;;;;;;x;
ASKMILITARYACCESS_WE_DECLINE_SETUP;When we decline a nation's military access request;;;;;;x;
ASKMILITARYACCESS_OTHER_DECLINE_SETUP;When a nation declines another nation's military access request;;;;;;x;
CANCELASKMILITARYACCESS_THEY_ACCEPT_SETUP;When we cancel military access rights to another country;;;;;;x;
CANCELASKMILITARYACCESS_WE_ACCEPT_SETUP;When a nation cancels their military access rights to our country;;;;;;x;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_SETUP;When a nation cancels their military access rights to another nation;;;;;;x;
GIVEMILITARYACCESS_THEY_ACCEPT_SETUP;When we grant another nation military access rights to our country;;;;;;x;
GIVEMILITARYACCESS_WE_ACCEPT_SETUP;When a nation grants us military access rights to their country;;;;;;x;
GIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;When a nation grants another nation military access rights to their country;;;;;;x;
GIVEMILITARYACCESS_THEY_DECLINE_SETUP;When our military access offer is rejected;;;;;;x;
GIVEMILITARYACCESS_WE_DECLINE_SETUP;When we reject a military access offer from another nation;;;;;;x;
GIVEMILITARYACCESS_OTHER_DECLINE_SETUP;When a nation rejects a military access offer from another nation;;;;;;x;
CANCELGIVEMILITARYACCESS_THEY_ACCEPT_SETUP;When we cancel military access rights to our country;;;;;;x;
CANCELGIVEMILITARYACCESS_WE_ACCEPT_SETUP;When a nation cancels our military access rights to their country;;;;;;x;
CANCELGIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;When a nation cancels another nation's military access rights to their country;;;;;;x;
ALLIANCE_THEY_ACCEPT_SETUP;When a nation accepts our alliance offer;;;;;;x;
ALLIANCE_WE_ACCEPT_SETUP;When we accept another nation's alliance offer;;;;;;x;
ALLIANCE_OTHER_ACCEPT_SETUP;When a nation accepts another nation's alliance offer;;;;;;x;
ALLIANCE_THEY_DECLINE_SETUP;When a nation declines our alliance offer;;;;;;x;
ALLIANCE_WE_DECLINE_SETUP;When we decline another nation's alliance offer;;;;;;x;
ALLIANCE_OTHER_DECLINE_SETUP;When a nation declines another nation's alliance offer;;;;;;x;
CANCELALLIANCE_THEY_ACCEPT_SETUP;When we cancel an alliance with another nation;;;;;;x;
CANCELALLIANCE_WE_ACCEPT_SETUP;When a nation cancels their alliance with us;;;;;;x;
CANCELALLIANCE_OTHER_ACCEPT_SETUP;When a nation cancels their alliance with another nation;;;;;;x;
CALLALLY_THEY_ACCEPT_SETUP;When a nation accepts our call to arms;;;;;;x;
CALLALLY_WE_ACCEPT_SETUP;When we accept a nation's call to arms;;;;;;x;
CALLALLY_OTHER_ACCEPT_SETUP;When a nation accepts another nation's call to arms;;;;;;x;
CALLALLY_THEY_DECLINE_SETUP;When a nation declines our call to arms;;;;;;x;
CALLALLY_WE_DECLINE_SETUP;When we decline a nation's call to arms;;;;;;x;
CALLALLY_OTHER_DECLINE_SETUP;When a nation declines another nation's call to arms;;;;;;x;
DISCREDIT_THEY_ACCEPT_SETUP;When we discredit a nation;;;;;;x;
DISCREDIT_WE_ACCEPT_SETUP;When a nation discredits another nation in our country;;;;;;x;
DISCREDIT_OTHER_ACCEPT_SETUP;When a nation discredits another nation;;;;;;x;
EXPELADVISORS_THEY_ACCEPT_SETUP;When we expel the advisers of a nation;;;;;;x;
EXPELADVISORS_WE_ACCEPT_SETUP;When a nation expels the advisers of another nation in our country;;;;;;x;
EXPELADVISORS_OTHER_ACCEPT_SETUP;When a nation expels the advisers of another nation;;;;;;x;
BANEMBASSY_THEY_ACCEPT_SETUP;When we ban the embassy of a nation;;;;;;x;
BANEMBASSY_WE_ACCEPT_SETUP;When a nation bans the embassy of another nation in our country;;;;;;x;
BANEMBASSY_OTHER_ACCEPT_SETUP;When a nation bans the embassy of another nation;;;;;;x;
INCREASEOPINION_THEY_ACCEPT_SETUP;When we increase the opinion of us in a nation;;;;;;x;
INCREASEOPINION_WE_ACCEPT_SETUP;When a nation increases the opinion of themselves in our country;;;;;;x;
INCREASEOPINION_OTHER_ACCEPT_SETUP;When a nation increases the opinion of themselves in another nation;;;;;;x;
DECREASEOPINION_THEY_ACCEPT_SETUP;When we decrease the opinion of another nation;;;;;;x;
DECREASEOPINION_WE_ACCEPT_SETUP;When a nation decreases the opinion of another nation in our country;;;;;;x;
DECREASEOPINION_OTHER_ACCEPT_SETUP;When a nation decreases the opinion of another nation;;;;;;x;
ADDTOSPHERE_THEY_ACCEPT_SETUP;When we add a nation to our Sphere of Influence;;;;;;x;
ADDTOSPHERE_WE_ACCEPT_SETUP;When we are added to a nation's Sphere of Influence;;;;;;x;
ADDTOSPHERE_OTHER_ACCEPT_SETUP;When a nation is added to another nation's Sphere of Influence;;;;;;x;
REMOVEFROMSPHERE_THEY_ACCEPT_SETUP;When we remove a nation from another nation's Sphere of Influence;;;;;;x;
REMOVEFROMSPHERE_WE_ACCEPT_SETUP;When we are removed from another nation's Sphere of Influence;;;;;;x;
REMOVEFROMSPHERE_OTHER_ACCEPT_SETUP;When a nation is removed from another nation's Sphere of Influence;;;;;;x;
INCREASERELATION_THEY_ACCEPT_SETUP;When we increase our relations with a nation;;;;;;x;
INCREASERELATION_WE_ACCEPT_SETUP;When a nation increases their relations with us;;;;;;x;
INCREASERELATION_OTHER_ACCEPT_SETUP;When a nation increases their relations with another nation;;;;;;x;
DECREASERELATION_THEY_ACCEPT_SETUP;When we decrease our relations with a nation;;;;;;x;
DECREASERELATION_WE_ACCEPT_SETUP;When a nation decreases their relations with us;;;;;;x;
DECREASERELATION_OTHER_ACCEPT_SETUP;When a nation decreases their relations with another nation;;;;;;x;
WETARGET_DISCREDIT_SETUP;When we have been discredited by another nation;;;;;;x;
WETARGET_EXPELADVISORS_SETUP;When our advisers have been expelled by another nation;;;;;;x;
WETARGET_BANEMBASSY_SETUP;When our embassy has been banned by another nation;;;;;;x;
WETARGET_DECREASEOPINION_SETUP;When a nation lowers the opinion of us in another nation;;;;;;x;
WETARGET_REMOVEFROMSPHERE_SETUP;When a nation removes another nation from our Sphere of Influence;;;;;;x;
WAR_WE_ACCEPT_SETUP;When a nation declares war on us;;;;;;x;
PEACE_WE_ACCEPT_SETUP;When we accept a peace offer;;;;;;x;
PEACE_THEY_ACCEPT_SETUP;When a nation accepts our peace offer;;;;;;x;
PEACE_OTHER_ACCEPT_SETUP;When a nation accepts another nation's peace offer;;;;;;x;
PEACE_WE_DECLINE_SETUP;When we decline a peace offer;;;;;;x;
PEACE_THEY_DECLINE_SETUP;When a nation declines our peace offer;;;;;;x;
PEACE_OTHER_DECLINE_SETUP;When a nation declines another nation's peace offer;;;;;;x;
INTERVENTION_OUR_SIDE_SETUP;When a nation intervenes in a war and join our side;;;;;;x;
INTERVENTION_THEIR_SIDE_SETUP;When a nation intervenes in a war and join our enemies' side;;;;;;x;
INTERVENTION_OTHER_SIDE_SETUP;When a nation intervenes in a war;;;;;;x;
WE_INTERVENED_SETUP;When we intervene in a war;;;;;;x;
GUNBOAT_WE_ACCEPT_SETUP;When we are the target of gunboat diplomacy;;;;;;x;
GUNBOAT_THEY_ACCEPT_SETUP;When we are using gunboat diplomacy against a nation;;;;;;x;
GUNBOAT_OTHER_ACCEPT_SETUP;When a nation is using gunboat diplomacy against another nation;;;;;;x;
EVTDESC16010;John Brown's body lies a-mouldering in the grave, but his soul is marching on.'--John Brown's Body, Union Marching song\n\nThe famed hero of the abolitionist movement, the late John Brown, was hanged in Charles Town, Virginia, today after a failed raid on a military armory. Supposedly, Brown had planned to use the arsenal's weapons to arm slaves and incite an open slave rebellion across the entire south. The raid, and John Brown's death, have furthered escalated southern tension over the slavery issue, and in some slave-states there is now even talk of secession from the Union.;;;;;;x;
USA_220;District of Columbia;;;;;;x;
USA_218;West Virginia;;;;;;x;
USA_219;Maryland;;;;;;x;
EVTDESC16000;A house divided against itself cannot stand. I believe this government cannot endure, permanently, half slave and half free. I do not expect the Union to be dissolved — I do not expect the house to fall — but I do expect it will cease to be divided. It will become all one thing or all the other.' -- Abraham Lincoln\n\nIt is over. All attempts at compromise, the efforts of decades of public discourse on the issue of slavery, have failed. This morning the congressmen from the Southern states resigned their offices, and the slave states declared secession from the perpetual Union. The states of Missouri and Maryland, along with the Western Part of Virginia, have declared themselves for the Union, and Washington D.C. is under the control of Union troops. A southern wind blows hard on our house divided.;;;;;;x;
emancipation_proclamation_title;Emancipation Proclamation;;;;;;x;
emancipation_proclamation_desc;The Emancipation Proclamation is the collective name for two executive presidential orders issued by President Abraham Lincoln during the Civil War, declaring the emancipation of all slaves in the Southern United States. By issuing the Emancipation Proclamation, we will let the world know that the stakes in the present war is nothing save the freedom of all black men in the Union.;;;;;;x;
GC_DESC;The ideals of the French Revolution were believed to have met their final demise at the hands of the Ancien Régimes of Europe. The flames of revolution may have been put out for now, but the ideas of nationalism and liberalism can never die. This new era of unprecedented technological progress, doubts will be cast on certainties that have stood since time immemorial. Far away, across the briny foam, the riches of Asia and Africa beckon. Maestro, choose your instrument, and let the music play.;;;;;;x;
HAVE_MORE_NATIONAL_PROVINCES_OCCUPIED_THAN;The percentage of occupied national provinces is greater than: ;;;;;;x;
BLOCKADE_PENALTY_MORE_THAN;The percentage of blockaded ports is greater than: ;;;;;;x;
PEACE_WHITEPEACE;White peace;;;;;;x;
PEACE_WE_DECLINE_6;$TERMS$;;;;;;x;
PEACE_THEY_DECLINE_5;Terms: $TERMS$;;;;;;x;
PEACE_OTHER_DECLINE_6;Terms: $TERMS$;;;;;;x;
INCREASERELATION_WE_ACCEPT_LOG;$ACTOR$ has increased their relations with us.;;;;;;x;
DECREASERELATION_WE_ACCEPT_LOG;$ACTOR$ has decreased their relations with us.;;;;;;x;
EVTNAME13015;Grievous Insults!;;;;;;x;
EVTDESC13015;A group of $COUNTRY_ADJ$ citizens who left $COUNTRY$ some time ago on an expedition to $FROMCOUNTRY$ has been viciously refused entry to the country. It appears that the $FROMCOUNTRY_ADJ$ government has turned gradually to a policy of increasing isolationism, most likely in order to avoid the pains of modernizing their political, economical and social institutions. This policy of the $FROMCOUNTRY_ADJ$ government is, obviously, impairing the advances of $COUNTRY_ADJ$ trade, diplomacy and missionary activities in the region, and must be considered an unjust restriction of the international freedom of movement.;;;;;;x;
